datetime,path_id,log_price,price,N_plus,N_minus,J_plus,J_minus
2025-11-22 19:50:00,1,11.3999589054935,89318.05280408473,0.0,0.0,0.0,0.0
2025-11-22 19:55:00,1,11.401084758870937,89418.66846411266,0.0,0.0,0.0,0.0
2025-11-22 20:00:00,1,11.40238477015042,89534.989334552,0.0,0.0,0.0,0.0
2025-11-22 20:05:00,1,11.403583079652977,89642.34427245778,0.0,0.0,0.0,0.0
2025-11-22 20:10:00,1,11.402920338477822,89582.95428214077,0.0,0.0,0.0,0.0
2025-11-22 20:15:00,1,11.401379594794722,89445.03618671787,0.0,0.0,0.0,0.0
2025-11-22 20:20:00,1,11.403250810595878,89612.56384308184,0.0,0.0,0.0,0.0
2025-11-22 20:25:00,1,11.405683221339062,89830.80372300872,0.0,0.0,0.0,0.0
2025-11-22 20:30:00,1,11.407094024145108,89957.62671305025,0.0,0.0,0.0,0.0
2025-11-22 20:35:00,1,11.406099381262724,89868.19548336494,0.0,0.0,0.0,0.0
2025-11-22 20:40:00,1,11.405243182918834,89791.28341391552,0.0,0.0,0.0,0.0
2025-11-22 20:45:00,1,11.405917761213699,89851.87509939479,0.0,0.0,0.0,0.0
2025-11-22 20:50:00,1,11.409247486586354,90151.55581805848,0.0,0.0,0.0,0.0
2025-11-22 20:55:00,1,11.40791287758998,90031.31899304778,0.0,0.0,0.0,0.0
2025-11-22 21:00:00,1,11.409446591769456,90169.5072471385,0.0,0.0,0.0,0.0
2025-11-22 21:05:00,1,11.410959395840049,90306.01927668751,0.0,0.0,0.0,0.0
2025-11-22 21:10:00,1,11.411461229462878,90351.34924660462,0.0,0.0,0.0,0.0
2025-11-22 21:15:00,1,11.411272582172566,90334.30631699503,0.0,0.0,0.0,0.0
2025-11-22 21:20:00,1,11.41348744290947,90534.60596127828,0.0,0.0,0.0,0.0
2025-11-22 21:25:00,1,11.412487034970336,90444.07971184755,0.0,0.0,0.0,0.0
2025-11-22 21:30:00,1,11.413402836082627,90526.9464395768,0.0,0.0,0.0,0.0
2025-11-22 21:35:00,1,11.414692671369822,90643.78662563545,0.0,0.0,0.0,0.0
2025-11-22 21:40:00,1,11.416353620990252,90794.46648981649,0.0,0.0,0.0,0.0
2025-11-22 21:45:00,1,11.417925956713503,90937.33816463663,0.0,0.0,0.0,0.0
2025-11-22 21:50:00,1,11.419491969797484,91079.85879148157,0.0,0.0,0.0,0.0
2025-11-22 21:55:00,1,11.421159293412465,91231.84506083206,0.0,0.0,0.0,0.0
2025-11-22 22:00:00,1,11.423863797300664,91478.9158919416,0.0,0.0,0.0,0.0
2025-11-22 22:05:00,1,11.423041600577646,91403.733138812,0.0,0.0,0.0,0.0
2025-11-22 22:10:00,1,11.423210106048726,91419.13646565904,0.0,0.0,0.0,0.0
2025-11-22 22:15:00,1,11.425080658275329,91590.30077090694,0.0,0.0,0.0,0.0
2025-11-22 22:20:00,1,11.42270626987226,91373.08779895249,0.0,0.0,0.0,0.0
2025-11-22 22:25:00,1,11.423430969973694,91439.32988487283,0.0,0.0,0.0,0.0
2025-11-22 22:30:00,1,11.422047510117354,91312.91470801047,0.0,0.0,0.0,0.0
2025-11-22 22:35:00,1,11.4227394006254,91376.11510831624,0.0,0.0,0.0,0.0
2025-11-22 22:40:00,1,11.422143681251816,91321.69679689396,0.0,0.0,0.0,0.0
2025-11-22 22:45:00,1,11.419016201559531,91036.53619412644,0.0,0.0,0.0,0.0
2025-11-22 22:50:00,1,11.419975709346783,91123.92837956556,0.0,0.0,0.0,0.0
2025-11-22 22:55:00,1,11.42152024392935,91264.78118626132,0.0,0.0,0.0,0.0
2025-11-22 23:00:00,1,11.423726195405651,91466.32908576523,0.0,0.0,0.0,0.0
2025-11-22 23:05:00,1,11.427585829921867,91820.03784074259,0.0,0.0,0.0,0.0
2025-11-22 23:10:00,1,11.428926305006721,91943.20284512565,0.0,0.0,0.0,0.0
2025-11-22 23:15:00,1,11.43343037683269,92358.25564679551,0.0,0.0,0.0,0.0
2025-11-22 23:20:00,1,11.435912958436807,92587.82740065074,0.0,0.0,0.0,0.0
2025-11-22 23:25:00,1,11.437303383130944,92716.653342876,0.0,0.0,0.0,0.0
2025-11-22 23:30:00,1,11.439300303308483,92901.98608448851,0.0,0.0,0.0,0.0
2025-11-22 23:35:00,1,11.43939745999471,92911.01257208509,0.0,0.0,0.0,0.0
2025-11-22 23:40:00,1,11.437658836081207,92749.6156087655,0.0,0.0,0.0,0.0
2025-11-22 23:45:00,1,11.44088434032318,93049.2628843411,0.0,0.0,0.0,0.0
2025-11-22 23:50:00,1,11.438794920060445,92855.04683916514,0.0,0.0,0.0,0.0
2025-11-22 23:55:00,1,11.439726364824237,92941.576478869,0.0,0.0,0.0,0.0
2025-11-23 00:00:00,1,11.43918121514702,92890.92321651077,0.0,0.0,0.0,0.0
2025-11-23 00:05:00,1,11.442669679678016,93215.53577791188,0.0,0.0,0.0,0.0
2025-11-23 00:10:00,1,11.44094081876782,93054.51831039139,0.0,0.0,0.0,0.0
2025-11-23 00:15:00,1,11.442017730029283,93154.78374788919,0.0,0.0,0.0,0.0
2025-11-23 00:20:00,1,11.441425078961608,93099.59182223422,0.0,0.0,0.0,0.0
2025-11-23 00:25:00,1,11.440895471624458,93050.29864948466,0.0,0.0,0.0,0.0
2025-11-23 00:30:00,1,11.443021218809625,93248.3104468635,0.0,0.0,0.0,0.0
2025-11-23 00:35:00,1,11.445073597570964,93439.8878261799,0.0,0.0,0.0,0.0
2025-11-23 00:40:00,1,11.446782602034165,93599.71354404825,0.0,0.0,0.0,0.0
2025-11-23 00:45:00,1,11.447287269800318,93646.96222383511,0.0,0.0,0.0,0.0
2025-11-23 00:50:00,1,11.44804554043684,93717.99889459605,0.0,0.0,0.0,0.0
2025-11-23 00:55:00,1,11.448183923194662,93730.9687471219,0.0,0.0,0.0,0.0
2025-11-23 01:00:00,1,11.450749947932824,93971.79358075696,0.0,0.0,0.0,0.0
2025-11-23 01:05:00,1,11.45369037004836,94248.5169632342,0.0,0.0,0.0,0.0
2025-11-23 01:10:00,1,11.45425391228236,94301.64495156138,0.0,0.0,0.0,0.0
2025-11-23 01:15:00,1,11.45537508300576,94407.43248691196,0.0,0.0,0.0,0.0
2025-11-23 01:20:00,1,11.455655341844638,94433.89471228521,0.0,0.0,0.0,0.0
2025-11-23 01:25:00,1,11.45431942944298,94307.82352997977,0.0,0.0,0.0,0.0
2025-11-23 01:30:00,1,11.45260315910783,94146.10462645747,0.0,0.0,0.0,0.0
2025-11-23 01:35:00,1,11.453108284478883,94193.67222527915,0.0,0.0,0.0,0.0
2025-11-23 01:40:00,1,11.451979794781332,94087.4355913461,0.0,0.0,0.0,0.0
2025-11-23 01:45:00,1,11.450986667495586,93994.04117576197,0.0,0.0,0.0,0.0
2025-11-23 01:50:00,1,11.450925949716007,93988.33423954611,0.0,0.0,0.0,0.0
2025-11-23 01:55:00,1,11.451909946204571,94080.86394739164,0.0,0.0,0.0,0.0
2025-11-23 02:00:00,1,11.451504530736264,94042.72984047636,0.0,0.0,0.0,0.0
2025-11-23 02:05:00,1,11.449364403966207,93841.68168781811,0.0,0.0,0.0,0.0
2025-11-23 02:10:00,1,11.447304902049229,93648.6134449401,0.0,0.0,0.0,0.0
2025-11-23 02:15:00,1,11.44652167021505,93575.29358663506,0.0,0.0,0.0,0.0
2025-11-23 02:20:00,1,11.446671908899177,93589.3532717381,0.0,0.0,0.0,0.0
2025-11-23 02:25:00,1,11.447180347730445,93636.94983207913,0.0,0.0,0.0,0.0
2025-11-23 02:30:00,1,11.445873494118981,93514.65997090255,0.0,0.0,0.0,0.0
2025-11-23 02:35:00,1,11.44701432915837,93621.40564972168,0.0,0.0,0.0,0.0
2025-11-23 02:40:00,1,11.446031228030767,93529.41156741204,0.0,0.0,0.0,0.0
2025-11-23 02:45:00,1,11.447849306116193,93699.61001107459,0.0,0.0,0.0,0.0
2025-11-23 02:50:00,1,11.447649699730139,93680.90883704454,0.0,0.0,0.0,0.0
2025-11-23 02:55:00,1,11.448603919902148,93770.34371348441,0.0,0.0,0.0,0.0
2025-11-23 03:00:00,1,11.449165523035148,93823.02022255822,0.0,0.0,0.0,0.0
2025-11-23 03:05:00,1,11.45237882411484,94124.98672956617,0.0,0.0,0.0,0.0
2025-11-23 03:10:00,1,11.454676368026023,94341.49163924652,0.0,0.0,0.0,0.0
2025-11-23 03:15:00,1,11.459237293998267,94772.75894023803,0.0,0.0,0.0,0.0
2025-11-23 03:20:00,1,11.458256408316913,94679.84327528357,0.0,0.0,0.0,0.0
2025-11-23 03:25:00,1,11.457368844542463,94595.8461581352,0.0,0.0,0.0,0.0
2025-11-23 03:30:00,1,11.458161155120987,94670.82514713137,0.0,0.0,0.0,0.0
2025-11-23 03:35:00,1,11.460426868972277,94885.56532501473,0.0,0.0,0.0,0.0
2025-11-23 03:40:00,1,11.459869545963974,94832.69814971823,0.0,0.0,0.0,0.0
2025-11-23 03:45:00,1,11.457942767397675,94650.15245857631,0.0,0.0,0.0,0.0
